idLigneBonCommandeSortie,fk_BonCommandeSortie,Article,designation,quantiteProduitCommande,priorite,termine,source
372814,BC-2896,PJ00083,Barre crisp caramel,560,1,0,groupe_ethique_et_sante
372815,BC-2896,PJ00236,Barre crisp chocolat 35g,500,1,0,groupe_ethique_et_sante
372816,BC-2896,PJ00237,Barre crisp coco 35g,250,1,0,groupe_ethique_et_sante
372817,BC-2896,PJ00241,Barre crisp fruits rouges 35g,240,1,0,groupe_ethique_et_sante
372818,BC-2896,BC3719,Barre Praline,150,1,0,groupe_ethique_et_sante
372819,BC-2896,BC3704,barre Vanille Amande (low sugar),150,1,0,groupe_ethique_et_sante
372820,BC-2896,PJ00178,Biscuit cacao pépite chocolat,720,1,0,groupe_ethique_et_sante
372821,BC-2896,10357,Biscuits au chocolat,1440,1,0,groupe_ethique_et_sante
372822,BC-2896,13129,Biscuits fruits rouges,1080,1,0,groupe_ethique_et_sante
372823,BC-2896,08730,Biscuits orange,576,1,0,groupe_ethique_et_sante
372824,BC-2896,12481,Boisson chocolat intense,600,1,0,groupe_ethique_et_sante
372825,BC-2896,08218,Boisson orange,150,1,0,groupe_ethique_et_sante
372826,BC-2896,PJ00153,BOUTEILLE BOISSON FRAMBOISE,60,1,0,groupe_ethique_et_sante
372827,BC-2896,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,60,1,0,groupe_ethique_et_sante
372828,BC-2896,FS15MO341,Bulles BARBECUE,168,1,0,groupe_ethique_et_sante
372829,BC-2896,13588,Cappuccino,450,1,0,groupe_ethique_et_sante
372830,BC-2896,BG349,Cereales chocolat,100,1,0,groupe_ethique_et_sante
372831,BC-2896,BG355,Cereales pomme cannelle,100,1,0,groupe_ethique_et_sante
372832,BC-2896,BG357,Cereales vanille,100,1,0,groupe_ethique_et_sante
372833,BC-2896,FS11MF994,Chili,100,1,0,groupe_ethique_et_sante
372834,BC-2896,PJ00129,Chips Barbecue,160,1,0,groupe_ethique_et_sante
372835,BC-2896,PJ00130,Chips oignon,240,1,0,groupe_ethique_et_sante
372836,BC-2896,PJ00292,Chorizo,300,1,0,groupe_ethique_et_sante
372837,BC-2896,CNARTI1,Confort Articulaire (60),30,1,0,groupe_ethique_et_sante
372838,BC-2896,CNCIRCU1,Confort Circulatoire (60),60,1,0,groupe_ethique_et_sante
372839,BC-2896,PLxxx,crème aux oeufs,300,1,0,groupe_ethique_et_sante
372840,BC-2896,PB00684-01,Crêpes banane chocolat,150,1,0,groupe_ethique_et_sante
372841,BC-2896,BG309,Crepes orange,200,1,0,groupe_ethique_et_sante
372842,BC-2896,PB01240,Crêpes pomme caramel,150,1,0,groupe_ethique_et_sante
372843,BC-2896,PB01020,Dessert choco caramel pépite sans gluten,450,1,0,groupe_ethique_et_sante
372844,BC-2896,12771,Desserts chocolat,450,1,0,groupe_ethique_et_sante
372845,BC-2896,BG435,Entremets poire belle hel,200,1,0,groupe_ethique_et_sante
372846,BC-2896,BG504,Entremets pomme caramel,200,1,0,groupe_ethique_et_sante
372847,BC-2896,BG427,Flan Patissier cafe,100,1,0,groupe_ethique_et_sante
372848,BC-2896,BG426,Flan Patissier chocolat,100,1,0,groupe_ethique_et_sante
372849,BC-2896,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
372850,BC-2896,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
372851,BC-2896,BG425,Flan Patissier vanille,100,1,0,groupe_ethique_et_sante
372852,BC-2896,BG425,Flan Patissier vanille,100,1,0,groupe_ethique_et_sante
372853,BC-2896,CNMGF2,M.G.F.2,150,1,0,groupe_ethique_et_sante
372854,BC-2896,CNOMEGA,OMEGA 3,30,1,0,groupe_ethique_et_sante
372855,BC-2896,08212,Omelette fines herbes,150,1,0,groupe_ethique_et_sante
372856,BC-2896,FS18OF903,omelette fromage,100,1,0,groupe_ethique_et_sante
372857,BC-2896,BG325,Omelette mediterraneenne,100,1,0,groupe_ethique_et_sante
372858,BC-2896,PJ00131,PAIN CEREALES (2 tranches),1440,1,0,groupe_ethique_et_sante
372859,BC-2896,FS17,Pain de mie (2 tranches),750,1,0,groupe_ethique_et_sante
372860,BC-2896,PB01237,Pancake,130,1,0,groupe_ethique_et_sante
372861,BC-2896,FS12MF139,parmentier,100,1,0,groupe_ethique_et_sante
372862,BC-2896,PJ00147,Pate Fusilli,140,1,0,groupe_ethique_et_sante
372863,BC-2896,11664,Puree de pomme de terre,150,1,0,groupe_ethique_et_sante
372864,BC-2896,PJ00149,Riz,150,1,0,groupe_ethique_et_sante
372865,BC-2896,13589,Riz au lait,150,1,0,groupe_ethique_et_sante
372866,BC-2896,SRNPC1,Sacs grand format,250,1,0,groupe_ethique_et_sante
372867,BC-2896,PJ00224,Saucisson,400,1,0,groupe_ethique_et_sante
372868,BC-2896,08223,Soupe de legumes,150,1,0,groupe_ethique_et_sante
372869,BC-2896,FS12MF993,spaghetti bolognaise,100,1,0,groupe_ethique_et_sante
372870,BC-2896,PC01691,Stick draineur thé citron 7g,600,1,0,groupe_ethique_et_sante
372871,BC-2896,PC01692,Stick draineur thé fruits rouges  7g,600,1,0,groupe_ethique_et_sante
372872,BC-2896,PC01693,Stick draineur thé pêche 7g,600,1,0,groupe_ethique_et_sante
372873,BC-2896,PJ00159,TORTITOS POULET MAÏS,320,1,0,groupe_ethique_et_sante
372335,BC-2897,11786,Barre (Cacao)chocolat ronde,126,1,0,groupe_ethique_et_sante
372336,BC-2897,BC3706,Barre céréalière Raisin amande,108,1,0,groupe_ethique_et_sante
372337,BC-2897,PJ00083,Barre crisp caramel,56,1,0,groupe_ethique_et_sante
372338,BC-2897,PJ00236,Barre crisp chocolat 35g,250,1,0,groupe_ethique_et_sante
372339,BC-2897,PJ00241,Barre crisp fruits rouges 35g,40,1,0,groupe_ethique_et_sante
372340,BC-2897,BC3704,barre Vanille Amande (low sugar),150,1,0,groupe_ethique_et_sante
372341,BC-2897,PJ00178,Biscuit cacao pépite chocolat,216,1,0,groupe_ethique_et_sante
372342,BC-2897,10357,Biscuits au chocolat,216,1,0,groupe_ethique_et_sante
372343,BC-2897,13129,Biscuits fruits rouges,216,1,0,groupe_ethique_et_sante
372344,BC-2897,08730,Biscuits orange,216,1,0,groupe_ethique_et_sante
372345,BC-2897,PJ00153,BOUTEILLE BOISSON FRAMBOISE,72,1,0,groupe_ethique_et_sante
372346,BC-2897,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,84,1,0,groupe_ethique_et_sante
372347,BC-2897,PJ00130,Chips oignon,80,1,0,groupe_ethique_et_sante
372348,BC-2897,PJ00292,Chorizo,50,1,0,groupe_ethique_et_sante
372349,BC-2897,BG400,Entremets noix de coco,100,1,0,groupe_ethique_et_sante
372350,BC-2897,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
372351,BC-2897,PJ002239-01,Graines Mélanges,130,1,0,groupe_ethique_et_sante
372352,BC-2897,CNMGF2,M.G.F.2,30,1,0,groupe_ethique_et_sante
372353,BC-2897,BG325,Omelette mediterraneenne,100,1,0,groupe_ethique_et_sante
372354,BC-2897,PJ00131,PAIN CEREALES (2 tranches),288,1,0,groupe_ethique_et_sante
372355,BC-2897,FS171RN310302,Pain de mie,16,1,0,groupe_ethique_et_sante
372356,BC-2897,PJ00224,Saucisson,100,1,0,groupe_ethique_et_sante
372357,BC-2897,PC01693,Stick draineur thé pêche 7g,300,1,0,groupe_ethique_et_sante
372999,BC-2898,PJ00083,Barre crisp caramel,112,1,0,groupe_ethique_et_sante
373000,BC-2898,PJ00236,Barre crisp chocolat 35g,750,1,0,groupe_ethique_et_sante
373001,BC-2898,PJ00237,Barre crisp coco 35g,100,1,0,groupe_ethique_et_sante
373002,BC-2898,PJ00241,Barre crisp fruits rouges 35g,40,1,0,groupe_ethique_et_sante
373003,BC-2898,PJ00178,Biscuit cacao pépite chocolat,720,1,0,groupe_ethique_et_sante
373004,BC-2898,10357,Biscuits au chocolat,1800,1,0,groupe_ethique_et_sante
373005,BC-2898,13129,Biscuits fruits rouges,216,1,0,groupe_ethique_et_sante
373006,BC-2898,08730,Biscuits orange,936,1,0,groupe_ethique_et_sante
373007,BC-2898,PJ00153,BOUTEILLE BOISSON FRAMBOISE,48,1,0,groupe_ethique_et_sante
373008,BC-2898,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,48,1,0,groupe_ethique_et_sante
373009,BC-2898,PJ00287,Bouteille boisson vanille,36,1,0,groupe_ethique_et_sante
373010,BC-2898,FS15MO341,Bulles BARBECUE,168,1,0,groupe_ethique_et_sante
373011,BC-2898,PJ00129,Chips Barbecue,80,1,0,groupe_ethique_et_sante
373012,BC-2898,PJ00130,Chips oignon,80,1,0,groupe_ethique_et_sante
373013,BC-2898,PJ00292,Chorizo,150,1,0,groupe_ethique_et_sante
373014,BC-2898,BG207,Entremets praline,100,1,0,groupe_ethique_et_sante
373015,BC-2898,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
373016,BC-2898,BG425,Flan Patissier vanille,200,1,0,groupe_ethique_et_sante
373017,BC-2898,CNMGF2,M.G.F.2,60,1,0,groupe_ethique_et_sante
373018,BC-2898,PJ00131,PAIN CEREALES (2 tranches),1728,1,0,groupe_ethique_et_sante
373019,BC-2898,FS17,Pain de mie (2 tranches),750,1,0,groupe_ethique_et_sante
373020,BC-2898,FS12MF139,parmentier,100,1,0,groupe_ethique_et_sante
373021,BC-2898,PRNPC3,Pulvérisateurs,50,1,0,groupe_ethique_et_sante
373022,BC-2898,SRNPC1,Sacs grand format,250,1,0,groupe_ethique_et_sante
373023,BC-2898,SRNPC2,Sacs petit format,300,1,0,groupe_ethique_et_sante
373024,BC-2898,PJ00224,Saucisson,100,1,0,groupe_ethique_et_sante
373025,BC-2898,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
373026,BC-2898,PC01693,Stick draineur thé pêche 7g,900,1,0,groupe_ethique_et_sante
373027,BC-2898,PJ00160,TORTITOS BACON,80,1,0,groupe_ethique_et_sante
373028,BC-2898,PJ00159,TORTITOS POULET MAÏS,80,1,0,groupe_ethique_et_sante
373314,BC-2899,BC3707,Barre céréalière Fruits rouges,108,1,0,groupe_ethique_et_sante
373315,BC-2899,BC3706,Barre céréalière Raisin amande,108,1,0,groupe_ethique_et_sante
373316,BC-2899,PJ00083,Barre crisp caramel,280,1,0,groupe_ethique_et_sante
373322,BC-2899,PJ00236,Barre crisp chocolat 35g,400,1,0,groupe_ethique_et_sante
373325,BC-2899,PJ00237,Barre crisp coco 35g,250,1,0,groupe_ethique_et_sante
373317,BC-2899,10357,Biscuits au chocolat,1080,1,0,groupe_ethique_et_sante
373318,BC-2899,13129,Biscuits fruits rouges,1440,1,0,groupe_ethique_et_sante
373319,BC-2899,08730,Biscuits orange,360,1,0,groupe_ethique_et_sante
373329,BC-2899,PJ00153,BOUTEILLE BOISSON FRAMBOISE,48,1,0,groupe_ethique_et_sante
373331,BC-2899,CNCIRCU1,Confort Circulatoire (60),30,1,0,groupe_ethique_et_sante
373328,BC-2899,BG427,Flan Patissier cafe,100,1,0,groupe_ethique_et_sante
373326,BC-2899,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
373330,BC-2899,CNOMEGA,OMEGA 3,30,1,0,groupe_ethique_et_sante
373320,BC-2899,PJ00131,PAIN CEREALES (2 tranches),1152,1,0,groupe_ethique_et_sante
373321,BC-2899,FS17,Pain de mie (2 tranches),600,1,0,groupe_ethique_et_sante
373324,BC-2899,PC01691,Stick draineur thé citron 7g,300,1,0,groupe_ethique_et_sante
373323,BC-2899,PC01693,Stick draineur thé pêche 7g,300,1,0,groupe_ethique_et_sante
373327,BC-2899,PJ00160,TORTITOS BACON,80,1,0,groupe_ethique_et_sante
373390,BC-2900,CNSTRESS2,Anti stress 2,30,1,0,groupe_ethique_et_sante
373391,BC-2900,BC3707,Barre céréalière Fruits rouges,108,1,0,groupe_ethique_et_sante
373392,BC-2900,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
373393,BC-2900,PJ00083,Barre crisp caramel,224,1,0,groupe_ethique_et_sante
373394,BC-2900,PJ00236,Barre crisp chocolat 35g,250,1,0,groupe_ethique_et_sante
373395,BC-2900,PJ00237,Barre crisp coco 35g,350,1,0,groupe_ethique_et_sante
373396,BC-2900,PJ00241,Barre crisp fruits rouges 35g,200,1,0,groupe_ethique_et_sante
373397,BC-2900,10357,Biscuits au chocolat,720,1,0,groupe_ethique_et_sante
373398,BC-2900,13129,Biscuits fruits rouges,360,1,0,groupe_ethique_et_sante
373399,BC-2900,08730,Biscuits orange,360,1,0,groupe_ethique_et_sante
373400,BC-2900,FS15MO341,Bulles BARBECUE,168,1,0,groupe_ethique_et_sante
373401,BC-2900,PB00666-01,Cake minute chocolat,130,1,0,groupe_ethique_et_sante
373402,BC-2900,CNCIRCU1,Confort Circulatoire (60),30,1,0,groupe_ethique_et_sante
373403,BC-2900,12771,Desserts chocolat,150,1,0,groupe_ethique_et_sante
373404,BC-2900,BG400,Entremets noix de coco,100,1,0,groupe_ethique_et_sante
373405,BC-2900,BG207,Entremets praline,100,1,0,groupe_ethique_et_sante
373406,BC-2900,BG427,Flan Patissier cafe,100,1,0,groupe_ethique_et_sante
373407,BC-2900,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
373408,BC-2900,BG426,Flan Patissier chocolat,100,1,0,groupe_ethique_et_sante
373409,BC-2900,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
373410,BC-2900,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
373411,BC-2900,BG425,Flan Patissier vanille,100,1,0,groupe_ethique_et_sante
373412,BC-2900,09976,Fromage blanc abricot,150,1,0,groupe_ethique_et_sante
373413,BC-2900,PJ00131,PAIN CEREALES (2 tranches),576,1,0,groupe_ethique_et_sante
373414,BC-2900,FS17,Pain de mie (2 tranches),450,1,0,groupe_ethique_et_sante
373415,BC-2900,PC01691,Stick draineur thé citron 7g,600,1,0,groupe_ethique_et_sante
373416,BC-2900,PC01692,Stick draineur thé fruits rouges  7g,300,1,0,groupe_ethique_et_sante
373417,BC-2900,PC01693,Stick draineur thé pêche 7g,300,1,0,groupe_ethique_et_sante
373418,BC-2900,08205,Veloute asperge,150,1,0,groupe_ethique_et_sante
373691,BC-2901,11786,Barre (Cacao)chocolat ronde,126,1,0,groupe_ethique_et_sante
373692,BC-2901,BC3707,Barre céréalière Fruits rouges,216,1,0,groupe_ethique_et_sante
373693,BC-2901,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
373694,BC-2901,PJ00083,Barre crisp caramel,392,1,0,groupe_ethique_et_sante
373695,BC-2901,PJ00236,Barre crisp chocolat 35g,100,1,0,groupe_ethique_et_sante
373696,BC-2901,PJ00237,Barre crisp coco 35g,200,1,0,groupe_ethique_et_sante
373697,BC-2901,PJ00241,Barre crisp fruits rouges 35g,320,1,0,groupe_ethique_et_sante
373698,BC-2901,BC3719,Barre Praline,150,1,0,groupe_ethique_et_sante
373699,BC-2901,PJ00178,Biscuit cacao pépite chocolat,72,1,0,groupe_ethique_et_sante
373700,BC-2901,10357,Biscuits au chocolat,720,1,0,groupe_ethique_et_sante
373701,BC-2901,13129,Biscuits fruits rouges,216,1,0,groupe_ethique_et_sante
373702,BC-2901,08730,Biscuits orange,144,1,0,groupe_ethique_et_sante
373703,BC-2901,12481,Boisson chocolat intense,150,1,0,groupe_ethique_et_sante
373704,BC-2901,PJ00153,BOUTEILLE BOISSON FRAMBOISE,36,1,0,groupe_ethique_et_sante
373705,BC-2901,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,96,1,0,groupe_ethique_et_sante
373706,BC-2901,PJ00287,Bouteille boisson vanille,48,1,0,groupe_ethique_et_sante
373707,BC-2901,PJ00292,Chorizo,50,1,0,groupe_ethique_et_sante
373708,BC-2901,CNCIRCU1,Confort Circulatoire (60),30,1,0,groupe_ethique_et_sante
373709,BC-2901,CNTRANS,Confort Transit (90),10,1,0,groupe_ethique_et_sante
373710,BC-2901,12771,Desserts chocolat,300,1,0,groupe_ethique_et_sante
373711,BC-2901,ENxxx,Entremet délice aux fraises,150,1,0,groupe_ethique_et_sante
373712,BC-2901,BG504,Entremets pomme caramel,100,1,0,groupe_ethique_et_sante
373713,BC-2901,BG207,Entremets praline,100,1,0,groupe_ethique_et_sante
373714,BC-2901,BG426,Flan Patissier chocolat,100,1,0,groupe_ethique_et_sante
373715,BC-2901,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
373716,BC-2901,PJ00131,PAIN CEREALES (2 tranches),288,1,0,groupe_ethique_et_sante
373717,BC-2901,FS17,Pain de mie (2 tranches),450,1,0,groupe_ethique_et_sante
373718,BC-2901,sp-plaqCN,Plaquette CN A5 3 volets,50,1,0,groupe_ethique_et_sante
373719,BC-2901,PRNPC3,Pulvérisateurs,50,1,0,groupe_ethique_et_sante
373720,BC-2901,PJ00149,Riz,150,1,0,groupe_ethique_et_sante
373721,BC-2901,SRNPC1,Sacs grand format,250,1,0,groupe_ethique_et_sante
373722,BC-2901,PJ00224,Saucisson,50,1,0,groupe_ethique_et_sante
373723,BC-2901,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
373724,BC-2901,FS12MF993,spaghetti bolognaise,100,1,0,groupe_ethique_et_sante
373725,BC-2901,PC01691,Stick draineur thé citron 7g,300,1,0,groupe_ethique_et_sante
373726,BC-2901,PC01692,Stick draineur thé fruits rouges  7g,600,1,0,groupe_ethique_et_sante
373727,BC-2901,PC01693,Stick draineur thé pêche 7g,600,1,0,groupe_ethique_et_sante
373728,BC-2901,PJ00160,TORTITOS BACON,80,1,0,groupe_ethique_et_sante
373729,BC-2902,BC3707,Barre céréalière Fruits rouges,108,1,0,groupe_ethique_et_sante
373730,BC-2902,PJ00236,Barre crisp chocolat 35g,100,1,0,groupe_ethique_et_sante
373731,BC-2902,10357,Biscuits au chocolat,720,1,0,groupe_ethique_et_sante
373732,BC-2902,13129,Biscuits fruits rouges,72,1,0,groupe_ethique_et_sante
373733,BC-2902,08730,Biscuits orange,216,1,0,groupe_ethique_et_sante
373736,BC-2902,PJ00153,BOUTEILLE BOISSON FRAMBOISE,72,1,0,groupe_ethique_et_sante
373737,BC-2902,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,72,1,0,groupe_ethique_et_sante
373734,BC-2902,PJ00131,PAIN CEREALES (2 tranches),288,1,0,groupe_ethique_et_sante
373735,BC-2902,FS17,Pain de mie (2 tranches),600,1,0,groupe_ethique_et_sante
373739,BC-2902,PJ00224,Saucisson,50,1,0,groupe_ethique_et_sante
373738,BC-2902,PC01693,Stick draineur thé pêche 7g,300,1,0,groupe_ethique_et_sante
373740,BC-2902,PJ00159,TORTITOS POULET MAÏS,80,1,0,groupe_ethique_et_sante
374632,BC-2903,BC3707,Barre céréalière Fruits rouges,216,1,0,groupe_ethique_et_sante
374631,BC-2903,BC3706,Barre céréalière Raisin amande,108,1,0,groupe_ethique_et_sante
374629,BC-2903,PJ00236,Barre crisp chocolat 35g,250,1,0,groupe_ethique_et_sante
374630,BC-2903,PJ00241,Barre crisp fruits rouges 35g,200,1,0,groupe_ethique_et_sante
374633,BC-2903,BC3719,Barre Praline,150,1,0,groupe_ethique_et_sante
374634,BC-2903,BC3704,barre Vanille Amande (low sugar),150,1,0,groupe_ethique_et_sante
374624,BC-2903,PJ00178,Biscuit cacao pépite chocolat,1080,1,0,groupe_ethique_et_sante
374623,BC-2903,10357,Biscuits au chocolat,2880,1,0,groupe_ethique_et_sante
374625,BC-2903,13129,Biscuits fruits rouges,1080,1,0,groupe_ethique_et_sante
374626,BC-2903,08730,Biscuits orange,1080,1,0,groupe_ethique_et_sante
374637,BC-2903,13579,Boisson chocolat au lait,150,1,0,groupe_ethique_et_sante
374638,BC-2903,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,48,1,0,groupe_ethique_et_sante
374644,BC-2903,PJ00292,Chorizo,150,1,0,groupe_ethique_et_sante
374635,BC-2903,BG309,Crepes orange,100,1,0,groupe_ethique_et_sante
374636,BC-2903,PB01240,Crêpes pomme caramel,150,1,0,groupe_ethique_et_sante
374645,BC-2903,CNMGF2,M.G.F.2,60,1,0,groupe_ethique_et_sante
374627,BC-2903,PJ00131,PAIN CEREALES (2 tranches),720,1,0,groupe_ethique_et_sante
374628,BC-2903,FS17,Pain de mie (2 tranches),450,1,0,groupe_ethique_et_sante
374646,BC-2903,sp-plaqCN,Plaquette CN A5 3 volets,50,1,0,groupe_ethique_et_sante
374643,BC-2903,PJ00224,Saucisson,150,1,0,groupe_ethique_et_sante
374640,BC-2903,PC01691,Stick draineur thé citron 7g,900,1,0,groupe_ethique_et_sante
374641,BC-2903,PC01692,Stick draineur thé fruits rouges  7g,600,1,0,groupe_ethique_et_sante
374642,BC-2903,PC01693,Stick draineur thé pêche 7g,600,1,0,groupe_ethique_et_sante
374639,BC-2903,PJ00159,TORTITOS POULET MAÏS,80,1,0,groupe_ethique_et_sante
375060,BC-2904,11786,Barre (Cacao)chocolat ronde,378,1,0,groupe_ethique_et_sante
375061,BC-2904,BC3707,Barre céréalière Fruits rouges,216,1,0,groupe_ethique_et_sante
375062,BC-2904,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
375063,BC-2904,PJ00083,Barre crisp caramel,448,1,0,groupe_ethique_et_sante
375064,BC-2904,PJ00236,Barre crisp chocolat 35g,600,1,0,groupe_ethique_et_sante
375065,BC-2904,PJ00237,Barre crisp coco 35g,250,1,0,groupe_ethique_et_sante
375066,BC-2904,PJ00241,Barre crisp fruits rouges 35g,280,1,0,groupe_ethique_et_sante
375067,BC-2904,BC3719,Barre Praline,150,1,0,groupe_ethique_et_sante
375068,BC-2904,10357,Biscuits au chocolat,2160,1,0,groupe_ethique_et_sante
375069,BC-2904,13129,Biscuits fruits rouges,720,1,0,groupe_ethique_et_sante
375070,BC-2904,08730,Biscuits orange,720,1,0,groupe_ethique_et_sante
375071,BC-2904,PJ00284,Bouchées chocolat blanc,100,1,0,groupe_ethique_et_sante
375072,BC-2904,PJ00283,Bouchées chocolat noir,100,1,0,groupe_ethique_et_sante
375073,BC-2904,PJ00129,Chips Barbecue,80,1,0,groupe_ethique_et_sante
375074,BC-2904,PJ00130,Chips oignon,240,1,0,groupe_ethique_et_sante
375075,BC-2904,PJ00292,Chorizo,150,1,0,groupe_ethique_et_sante
375076,BC-2904,12771,Desserts chocolat,150,1,0,groupe_ethique_et_sante
375077,BC-2904,ENxxx,Entremet délice aux fraises,150,1,0,groupe_ethique_et_sante
375078,BC-2904,BG418,Entremets banane,100,1,0,groupe_ethique_et_sante
375079,BC-2904,BG400,Entremets noix de coco,100,1,0,groupe_ethique_et_sante
375080,BC-2904,BG435,Entremets poire belle hel,100,1,0,groupe_ethique_et_sante
375081,BC-2904,BG426,Flan Patissier chocolat,200,1,0,groupe_ethique_et_sante
375082,BC-2904,BG425,Flan Patissier vanille,200,1,0,groupe_ethique_et_sante
375083,BC-2904,CNMGF2,M.G.F.2,30,1,0,groupe_ethique_et_sante
375084,BC-2904,PJ00131,PAIN CEREALES (2 tranches),720,1,0,groupe_ethique_et_sante
375085,BC-2904,FS17,Pain de mie (2 tranches),900,1,0,groupe_ethique_et_sante
375086,BC-2904,PJ00147,Pate Fusilli,140,1,0,groupe_ethique_et_sante
375087,BC-2904,PJ00149,Riz,150,1,0,groupe_ethique_et_sante
375088,BC-2904,SRNPC1,Sacs grand format,250,1,0,groupe_ethique_et_sante
375089,BC-2904,PJ00224,Saucisson,200,1,0,groupe_ethique_et_sante
375090,BC-2904,FS12MF993,spaghetti bolognaise,100,1,0,groupe_ethique_et_sante
375091,BC-2904,PC01691,Stick draineur thé citron 7g,300,1,0,groupe_ethique_et_sante
375092,BC-2904,PJ00160,TORTITOS BACON,160,1,0,groupe_ethique_et_sante
375093,BC-2904,PJ00159,TORTITOS POULET MAÏS,80,1,0,groupe_ethique_et_sante
375134,BC-2905,BC3707,Barre céréalière Fruits rouges,108,1,0,groupe_ethique_et_sante
375135,BC-2905,BC3706,Barre céréalière Raisin amande,432,1,0,groupe_ethique_et_sante
375136,BC-2905,PJ00083,Barre crisp caramel,224,1,0,groupe_ethique_et_sante
375137,BC-2905,PJ00236,Barre crisp chocolat 35g,300,1,0,groupe_ethique_et_sante
375138,BC-2905,PJ00237,Barre crisp coco 35g,200,1,0,groupe_ethique_et_sante
375139,BC-2905,PJ00241,Barre crisp fruits rouges 35g,80,1,0,groupe_ethique_et_sante
375140,BC-2905,PJ00178,Biscuit cacao pépite chocolat,360,1,0,groupe_ethique_et_sante
375141,BC-2905,10357,Biscuits au chocolat,1440,1,0,groupe_ethique_et_sante
375142,BC-2905,13129,Biscuits fruits rouges,720,1,0,groupe_ethique_et_sante
375143,BC-2905,08730,Biscuits orange,864,1,0,groupe_ethique_et_sante
375144,BC-2905,PJ00153,BOUTEILLE BOISSON FRAMBOISE,204,1,0,groupe_ethique_et_sante
375145,BC-2905,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,144,1,0,groupe_ethique_et_sante
375146,BC-2905,13588,Cappuccino,150,1,0,groupe_ethique_et_sante
375147,BC-2905,PJ00129,Chips Barbecue,240,1,0,groupe_ethique_et_sante
375148,BC-2905,PJ00130,Chips oignon,560,1,0,groupe_ethique_et_sante
375149,BC-2905,PJ00292,Chorizo,150,1,0,groupe_ethique_et_sante
375150,BC-2905,PB00684-01,Crêpes banane chocolat,150,1,0,groupe_ethique_et_sante
375151,BC-2905,PB01240,Crêpes pomme caramel,150,1,0,groupe_ethique_et_sante
375152,BC-2905,PB01020,Dessert choco caramel pépite sans gluten,150,1,0,groupe_ethique_et_sante
375153,BC-2905,12771,Desserts chocolat,150,1,0,groupe_ethique_et_sante
375154,BC-2905,BG400,Entremets noix de coco,100,1,0,groupe_ethique_et_sante
375155,BC-2905,BG435,Entremets poire belle hel,100,1,0,groupe_ethique_et_sante
375156,BC-2905,BG207,Entremets praline,100,1,0,groupe_ethique_et_sante
375157,BC-2905,BG427,Flan Patissier cafe,100,1,0,groupe_ethique_et_sante
375158,BC-2905,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
375159,BC-2905,BG426,Flan Patissier chocolat,100,1,0,groupe_ethique_et_sante
375160,BC-2905,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
375161,BC-2905,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
375162,BC-2905,BG425,Flan Patissier vanille,300,1,0,groupe_ethique_et_sante
375163,BC-2905,09976,Fromage blanc abricot,150,1,0,groupe_ethique_et_sante
375164,BC-2905,08212,Omelette fines herbes,150,1,0,groupe_ethique_et_sante
375165,BC-2905,PJ00131,PAIN CEREALES (2 tranches),576,1,0,groupe_ethique_et_sante
375166,BC-2905,FS17,Pain de mie (2 tranches),750,1,0,groupe_ethique_et_sante
375167,BC-2905,PJ00147,Pate Fusilli,140,1,0,groupe_ethique_et_sante
375168,BC-2905,PJ00149,Riz,150,1,0,groupe_ethique_et_sante
375169,BC-2905,PJ00224,Saucisson,400,1,0,groupe_ethique_et_sante
375170,BC-2905,PC01691,Stick draineur thé citron 7g,900,1,0,groupe_ethique_et_sante
375171,BC-2905,PC01692,Stick draineur thé fruits rouges  7g,900,1,0,groupe_ethique_et_sante
375172,BC-2905,PC01693,Stick draineur thé pêche 7g,1200,1,0,groupe_ethique_et_sante
375173,BC-2905,PJ00160,TORTITOS BACON,400,1,0,groupe_ethique_et_sante
375368,BC-2906,11786,Barre (Cacao)chocolat ronde,378,1,0,groupe_ethique_et_sante
